OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036XN,2024-10-09T03:03:34.805952,14.46990528,0.0019942,73.8406,177.9955,186.5727,300.8941,0,U,34641,999,82029,5.063E-03,1.8481E-04,0
COSMOS 2251 DEB,1993-036XP,2024-10-09T12:06:22.034016,13.96056467,0.0217659,74.0076,1.7458,275.7256,93.9388,0,U,34642,999,79296,4.1823E-03,6.978E-05,0
COSMOS 2251 DEB,1993-036XR,2024-10-09T14:38:30.417792,14.56446294,0.0013024,74.0311,236.5790,53.4593,120.5925,0,U,34671,999,82024,5.1002E-03,2.2735E-04,0
COSMOS 2251 DEB,1993-036XS,2024-10-09T00:23:38.923008,14.35347280,0.0024576,74.0375,14.5474,197.3958,336.8752,0,U,34672,999,59009,1.2642E-03,3.613E-05,0
COSMOS 2251 DEB,1993-036XU,2024-10-09T10:03:38.897280,15.07543121,0.0055064,73.9566,276.6793,327.1322,32.6447,0,U,34674,999,82989,1.5055E-02,2.44623E-03,0
COSMOS 2251 DEB,1993-036XV,2024-10-07T20:09:07.876800,14.92805340,0.0002452,74.0343,121.9433,232.2953,127.8008,0,U,34675,999,82414,1.5431E-02,1.63469E-03,0
COSMOS 2251 DEB,1993-036XY,2024-10-09T13:25:50.743776,14.29945134,0.0026141,74.0366,65.8777,222.1766,259.0392,0,U,34678,999,81244,1.7207E-04,4.19E-06,0
COSMOS 2251 DEB,1993-036YA,2024-10-09T03:34:50.589696,14.53890206,0.0006094,74.0459,226.2925,56.6679,314.1101,0,U,34680,999,82068,5.9624E-03,2.5151E-04,0
COSMOS 2251 DEB,1993-036YB,2024-10-09T09:54:50.438592,14.70824945,0.0030927,74.0687,51.5127,228.7551,187.4498,0,U,34681,999,82929,6.789E-03,4.2025E-04,0
COSMOS 2251 DEB,1993-036YC,2024-10-09T04:03:47.795616,14.53994718,0.0018387,74.0414,178.3489,55.7174,95.8896,0,U,34682,999,82430,3.9949E-03,1.6891E-04,0
COSMOS 2251 DEB,1993-036YD,2024-10-09T13:25:25.075200,14.56703272,0.0019916,74.0325,192.9748,49.6121,7.4210,0,U,34683,999,82080,3.9308E-03,1.7626E-04,0
COSMOS 2251 DEB,1993-036YF,2024-10-09T14:24:21.155040,14.51510820,0.0013701,74.0323,241.4039,88.1881,27.7820,0,U,34685,999,82290,3.4517E-03,1.3819E-04,0
COSMOS 2251 DEB,1993-036YK,2024-10-09T07:39:31.332096,13.95058816,0.0248743,74.0933,245.5244,58.4621,90.1013,0,U,34689,999,78329,2.1553E-02,3.7755E-04,0
COSMOS 2251 DEB,1993-036YP,2024-10-08T22:29:58.590816,13.93528862,0.0228626,73.9252,350.2942,14.3666,159.3283,0,U,34721,999,79153,4.7639E-03,7.735E-05,0
COSMOS 2251 DEB,1993-036YQ,2024-10-09T13:38:41.663328,14.09941107,0.0171979,73.8902,20.0350,28.8585,343.7108,0,U,34722,999,80191,1.7273E-03,3.468E-05,0
COSMOS 2251 DEB,1993-036YS,2024-10-05T17:35:54.251520,14.71973083,0.0074476,74.0300,277.4349,132.1659,228.5872,0,U,34724,999,79282,2.7447E-02,1.84503E-03,0
COSMOS 2251 DEB,1993-036YU,2024-10-09T10:38:30.075360,14.56233400,0.0046068,74.0288,83.4569,339.5532,20.3785,0,U,34726,999,82245,2.4789E-03,1.111E-04,0
COSMOS 2251 DEB,1993-036YW,2024-10-09T12:00:57.602016,14.64866859,0.0047819,74.0222,2.6636,271.3176,88.2514,0,U,34728,999,82500,2.6468E-03,1.4379E-04,0
COSMOS 2251 DEB,1993-036YX,2024-10-09T14:07:49.846368,14.66920697,0.0018847,74.0221,118.6886,349.8091,66.2041,0,U,34729,999,82128,4.227E-03,2.3763E-04,0
COSMOS 2251 DEB,1993-036ZA,2024-10-08T03:32:04.992000,14.46521179,0.0038619,74.0466,177.3852,75.3176,76.7744,0,U,34732,999,81915,6.9305E-04,2.493E-05,0
COSMOS 2251 DEB,1993-036ZE,2024-10-09T04:54:32.427072,14.74233272,0.0003583,74.0245,189.9613,318.9419,161.8101,0,U,34736,999,82009,1.5437E-02,1.03609E-03,0
COSMOS 2251 DEB,1993-036ZG,2024-10-09T14:32:52.739808,14.44616883,0.0046333,74.0174,224.4049,115.6230,56.9867,0,U,34738,999,81657,1.3877E-03,4.844E-05,0
COSMOS 2251 DEB,1993-036ZU,2024-10-09T11:21:25.221312,14.53391299,0.0046645,74.1112,294.7646,1.4973,148.5732,0,U,34750,999,81974,5.483E-03,2.3197E-04,0
COSMOS 2251 DEB,1993-036ZV,2024-10-09T00:58:51.563712,15.36826440,0.0022492,73.9599,192.7335,158.4794,214.3311,0,U,34751,999,82203,3.5047E-02,1.397406E-02,0
COSMOS 2251 DEB,1993-036ZW,2024-10-09T01:40:12.600192,14.85265626,0.0064306,74.0169,145.5947,27.2282,333.2243,0,U,34752,999,83437,3.3282E-03,2.9747E-04,0
COSMOS 2251 DEB,1993-036ZY,2024-10-09T11:47:23.322624,14.39408937,0.0029088,74.0306,301.0571,166.6380,357.3882,0,U,34754,999,81954,9.4094E-04,2.918E-05,0
COSMOS 2251 DEB,1993-036ZZ,2024-10-08T09:51:53.144928,13.49120607,0.0411881,73.9252,260.9593,0.4648,152.3149,0,U,34755,999,76716,3.825E-02,4.0714E-04,0
COSMOS 2251 DEB,1993-036AAA,2024-10-09T11:10:57.565056,13.65202380,0.0351772,74.0029,89.2380,55.1020,308.2624,0,U,34756,999,77558,4.8291E-03,5.966E-05,0
COSMOS 2251 DEB,1993-036AAC,2024-10-09T09:35:21.621984,13.56473974,0.0387047,74.1054,269.8077,132.9644,230.4621,0,U,34758,999,77084,2.4897E-03,2.832E-05,0
COSMOS 2251 DEB,1993-036AAE,2024-10-07T14:08:08.157120,14.17948552,0.0097362,74.0665,350.9309,149.9363,279.8288,0,U,34760,999,80573,2.4892E-03,5.315E-05,0
COSMOS 2251 DEB,1993-036AAF,2024-10-09T10:55:36.844320,14.35291741,0.003927,74.0300,72.4650,214.2431,145.6189,0,U,34761,999,81483,3.9668E-03,1.1456E-04,0
COSMOS 2251 DEB,1993-036AAM,2024-10-09T09:24:37.375200,14.57179887,0.0054342,74.0081,64.1642,337.0833,22.7906,0,U,34784,999,82272,2.533E-03,1.1656E-04,0
COSMOS 2251 DEB,1993-036AAR,2024-10-09T01:14:46.675968,15.22414789,0.0068122,73.9672,153.0729,24.4732,335.9673,0,U,34788,999,84865,2.8195E-03,7.0106E-04,0
COSMOS 2251 DEB,1993-036AAS,2024-10-09T07:33:27.197568,14.88838107,0.0049316,74.1824,242.8003,169.2769,346.5541,0,U,34789,999,81112,4.1732E-02,4.24098E-03,0
COSMOS 2251 DEB,1993-036AAT,2024-10-08T12:03:43.369056,14.22331296,0.0100232,74.0541,297.1184,103.8718,47.3034,0,U,34790,999,80593,3.6374E-03,8.499E-05,0
COSMOS 2251 DEB,1993-036AAV,2024-10-09T08:15:39.081312,14.50034818,0.0011106,74.0210,261.4250,95.6513,333.9050,0,U,34792,999,81411,5.1881E-03,2.0158E-04,0
COSMOS 2251 DEB,1993-036AAW,2024-10-09T12:58:27.911712,14.37448377,0.0052711,74.0044,322.6784,220.4460,265.6439,0,U,34793,999,81160,9.9553E-04,3E-05,0
COSMOS 2251 DEB,1993-036AAZ,2024-10-09T11:35:20.703264,14.44955897,0.0103672,74.0320,299.0478,148.3038,13.1327,0,U,34796,999,81818,2.5826E-03,9.603E-05,0
COSMOS 2251 DEB,1993-036ABA,2024-10-09T02:50:29.961312,14.35743866,0.0080553,73.9813,176.3781,27.4595,333.0778,0,U,34797,999,81232,1.1088E-02,3.3395E-04,0
COSMOS 2251 DEB,1993-036ABD,2024-10-09T14:27:38.820096,14.33516797,0.0058454,73.8968,39.4484,14.7560,357.0399,0,U,34814,999,81175,2.9292E-03,8.239E-05,0
COSMOS 2251 DEB,1993-036ABE,2024-10-09T06:25:13.186272,14.70075820,0.006514,74.0483,0.1650,183.7137,176.3561,0,U,34815,999,82297,4.3034E-03,2.6785E-04,0
COSMOS 2251 DEB,1993-036ABF,2024-10-08T21:45:55.155168,13.56977165,0.0377749,73.8876,123.8406,265.3879,156.9033,0,U,34816,999,76985,2.295E-03,2.566E-05,0
COSMOS 2251 DEB,1993-036ABH,2024-10-08T15:47:14.754624,14.35898688,0.0024787,74.0392,7.1834,193.9819,295.6846,0,U,34818,999,81194,2.1419E-03,6.212E-05,0
COSMOS 2251 DEB,1993-036ABJ,2024-10-09T03:23:58.205760,14.54838592,0.0016298,74.0216,243.3249,76.9304,294.4426,0,U,34819,999,82076,5.8511E-03,2.5225E-04,0
COSMOS 2251 DEB,1993-036ABN,2024-10-08T11:26:57.095808,14.51150088,0.0163102,74.0436,194.5428,27.1101,333.8458,0,U,34823,999,82202,5.0585E-03,2.3907E-04,0
COSMOS 2251 DEB,1993-036ABP,2024-10-09T13:53:50.315712,14.44366412,0.0021176,74.0259,228.5909,138.9886,221.2868,0,U,34845,999,81266,1.3238E-03,4.548E-05,0
COSMOS 2251 DEB,1993-036ABQ,2024-10-09T07:30:22.612608,14.43067353,0.0025395,74.0341,342.5720,159.2725,200.9468,0,U,34846,999,81199,4.081E-03,1.3739E-04,0
COSMOS 2251 DEB,1993-036ABR,2024-10-09T11:56:36.125376,15.22570503,0.0053143,74.0154,191.1537,352.1551,7.8810,0,U,34847,999,61603,3.1077E-03,7.5766E-04,0
COSMOS 2251 DEB,1993-036ABW,2024-10-08T20:33:07.945344,14.36435936,0.0016465,74.0338,333.3002,189.3050,170.7801,0,U,34852,999,81360,4.7725E-04,1.375E-05,0
COSMOS 2251 DEB,1993-036ABY,2024-10-09T06:09:20.542464,14.70429857,0.0071022,74.0311,276.8303,139.2741,221.3772,0,U,34854,999,65554,2.7059E-03,1.7051E-04,0
COSMOS 2251 DEB,1993-036ACA,2024-10-08T22:28:13.022112,14.83710430,0.0052838,74.0058,233.4685,118.2276,299.0624,0,U,34856,999,82689,5.064E-03,4.3147E-04,0
COSMOS 2251 DEB,1993-036ACB,2024-10-09T12:35:50.572896,14.53123175,0.00705,74.0187,202.1697,71.4537,100.9036,0,U,34857,999,81652,3.2133E-03,1.3737E-04,0
COSMOS 2251 DEB,1993-036ACD,2024-10-08T19:41:49.098624,14.75570422,0.0006049,74.0338,124.1385,27.7224,343.7638,0,U,34859,999,81943,7.9686E-03,5.476E-04,0
COSMOS 2251 DEB,1993-036ACF,2024-10-09T12:29:09.728736,14.72865628,0.0009851,74.0231,187.2493,341.2570,192.3254,0,U,34861,999,81710,8.523E-03,5.5043E-04,0
COSMOS 2251 DEB,1993-036ACM,2024-10-09T01:14:24.957600,14.32913227,0.0055861,74.0397,141.0433,271.0923,242.2392,0,U,34874,999,80881,3.3841E-03,9.394E-05,0
COSMOS 2251 DEB,1993-036ACN,2024-10-09T07:39:02.778624,14.46428239,0.0014342,74.0457,241.4278,114.6314,38.1847,0,U,34875,999,81540,2.6984E-03,9.698E-05,0
COSMOS 2251 DEB,1993-036ACR,2024-10-09T12:04:40.018944,13.43053633,0.0438796,73.9683,7.8477,74.2471,302.1962,0,U,34878,999,75507,2.046E-03,2.056E-05,0
COSMOS 2251 DEB,1993-036ACS,2024-10-04T23:41:06.768960,13.33085508,0.0505148,73.9233,255.8720,52.7278,311.8782,0,U,34879,999,52546,1.8107E-02,1.8218E-04,0
COSMOS 2251 DEB,1993-036ACV,2024-10-07T09:18:20.749824,14.60179043,0.008501,74.0493,329.5290,209.0718,150.5702,0,U,34882,999,82225,9.2522E-04,4.661E-05,0
COSMOS 2251 DEB,1993-036ACW,2024-10-08T07:44:24.705888,14.34040564,0.0125296,74.2074,134.6364,83.0295,278.5090,0,U,34883,999,80229,7.2903E-02,2.29777E-03,0
COSMOS 2251 DEB,1993-036ACX,2024-10-09T04:55:02.659296,14.67134157,0.0006757,74.0262,182.1850,11.0002,146.2865,0,U,34884,999,81455,1.1133E-02,6.3172E-04,0
COSMOS 2251 DEB,1993-036ACY,2024-10-09T10:27:31.127616,14.47395963,0.0013325,74.0328,269.1560,98.4432,25.7393,0,U,34885,999,81257,3.7786E-03,1.3875E-04,0
COSMOS 2251 DEB,1993-036ACZ,2024-10-08T13:56:57.597216,15.00010524,0.0070534,73.9705,2.6401,294.1002,65.2817,0,U,34886,999,56476,1.0102E-02,1.34801E-03,0
COSMOS 2251 DEB,1993-036ADC,2024-10-09T05:32:15.747648,14.73217271,0.0004429,74.0089,200.5265,330.1099,181.9919,0,U,34907,999,81543,1.5098E-02,9.8918E-04,0
COSMOS 2251 DEB,1993-036ADD,2024-10-09T04:04:45.253344,14.34850388,0.0042954,74.0584,91.7240,218.0141,263.8018,0,U,34908,999,81111,3.5335E-03,1.0127E-04,0
COSMOS 2251 DEB,1993-036ADE,2024-10-09T04:46:01.728768,14.72726519,0.0090656,74.0165,197.9928,82.0551,279.0898,0,U,34909,999,60516,2.5421E-03,1.733E-04,0
COSMOS 2251 DEB,1993-036ADF,2024-10-09T02:53:55.144896,13.36574012,0.0471756,73.8781,58.8904,250.8139,288.0761,0,U,34910,999,75781,3.8665E-03,3.761E-05,0
COSMOS 2251 DEB,1993-036ADG,2024-10-09T05:20:27.327264,14.58298075,0.0085879,74.0440,342.7397,219.0924,198.9714,0,U,34911,999,82429,7.7451E-04,3.739E-05,0
COSMOS 2251 DEB,1993-036ADH,2024-10-09T01:31:02.026560,15.25031629,0.0035559,74.1508,200.5206,193.1900,166.8375,0,U,34912,999,83297,8.6377E-03,2.26236E-03,0
COSMOS 2251 DEB,1993-036ADJ,2024-10-08T22:17:06.758880,14.34414564,0.0021533,74.0300,350.0665,209.2328,324.9433,0,U,34913,999,81309,2.0838E-04,5.62E-06,0
COSMOS 2251 DEB,1993-036ADK,2024-10-08T14:51:04.235328,15.04453089,0.0087902,73.9812,257.9518,275.7418,83.3753,0,U,34914,999,82635,2.1428E-02,3.40824E-03,0
COSMOS 2251 DEB,1993-036ADP,2024-10-08T03:02:35.433600,14.49745788,0.003758,74.0727,48.8343,127.6786,45.0996,0,U,34918,999,59067,1.1711E-02,4.5808E-04,0
COSMOS 2251 DEB,1993-036ADR,2024-10-08T02:20:43.213632,14.83852044,0.000445,74.0147,161.9446,178.5782,181.5410,0,U,34920,999,60971,1.0884E-02,9.1518E-04,0
COSMOS 2251 DEB,1993-036ADV,2024-10-09T00:02:41.646624,14.54403636,0.0059859,74.0435,186.0937,17.8273,354.0359,0,U,34924,999,81462,4.0613E-03,1.7703E-04,0
COSMOS 2251 DEB,1993-036ADX,2024-10-09T08:54:06.242976,14.11982005,0.0226126,73.7501,285.4271,203.0101,156.0787,0,U,34944,999,58171,2.6057E-03,6.047E-05,0
COSMOS 2251 DEB,1993-036ADZ,2024-10-09T02:58:07.027680,14.57769128,0.0054446,74.0227,82.9035,326.0102,33.7578,0,U,34946,999,81938,2.8948E-03,1.3502E-04,0
COSMOS 2251 DEB,1993-036AEB,2024-10-09T12:19:44.855040,14.85782812,0.0003407,74.0059,188.4054,298.4949,234.8331,0,U,34948,999,81636,1.3027E-02,1.15186E-03,0
COSMOS 2251 DEB,1993-036AEC,2024-10-09T13:42:25.499808,14.69819901,0.0083921,74.0208,225.5824,119.8547,241.0999,0,U,34949,999,82046,1.4691E-03,9.243E-05,0
COSMOS 2251 DEB,1993-036AEE,2024-10-08T20:46:23.292768,14.93791049,0.0037874,74.0093,220.3093,103.3997,257.1412,0,U,34951,999,82731,7.1523E-03,7.7741E-04,0
COSMOS 2251 DEB,1993-036AEG,2024-10-08T20:12:53.722080,14.61531576,0.0066887,74.0945,132.7852,241.8818,129.5839,0,U,34953,999,81829,3.4744E-03,1.7816E-04,0
COSMOS 2251 DEB,1993-036AEH,2024-10-09T07:24:52.473024,14.80273551,0.0010892,73.9775,151.0048,54.3741,305.8447,0,U,34954,999,81633,1.5172E-02,1.1765E-03,0
COSMOS 2251 DEB,1993-036AEJ,2024-10-09T01:25:03.411264,14.89976873,0.0093592,74.0436,33.8790,220.4992,138.9201,0,U,34955,999,83610,2.8785E-03,3.0233E-04,0
COSMOS 2251 DEB,1993-036AEM,2024-10-08T22:21:30.072384,15.19038983,0.0078782,74.0060,166.3064,0.8158,359.3152,0,U,34958,999,84159,2.7206E-03,6.2367E-04,0
COSMOS 2251 DEB,1993-036AER,2024-10-08T09:13:56.409888,14.44013529,0.0017044,74.0302,275.9124,139.2973,220.9462,0,U,34962,999,81360,9.4814E-03,3.261E-04,0
COSMOS 2251 DEB,1993-036AES,2024-10-07T19:52:01.125120,14.44143941,0.0046519,74.1831,122.9351,80.4726,280.1685,0,U,34963,999,80563,5.5067E-03,1.9158E-04,0
COSMOS 2251 DEB,1993-036AET,2024-10-08T22:17:23.785728,13.96460339,0.0223493,73.9771,13.6847,323.3379,35.2632,0,U,34964,999,78468,5.8539E-03,9.965E-05,0
COSMOS 2251 DEB,1993-036AEU,2024-10-09T11:18:32.319360,14.46941730,0.0024954,74.0539,211.1355,86.1868,274.2143,0,U,34965,999,80900,1.4169E-03,5.144E-05,0
COSMOS 2251 DEB,1993-036AEW,2024-10-08T20:57:20.592000,14.40973142,0.0041567,73.9933,333.9554,225.4109,134.3652,0,U,34967,999,58986,3.0121E-03,9.764E-05,0
COSMOS 2251 DEB,1993-036AEX,2024-10-09T12:07:13.499040,14.58244187,0.0088951,74.0421,344.6473,215.6204,143.9005,0,U,34968,999,82218,6.8869E-04,3.329E-05,0
COSMOS 2251 DEB,1993-036AEY,2024-10-06T03:42:51.643296,14.30880802,0.0076359,74.0126,92.8756,326.6670,32.9683,0,U,34969,999,80847,1.406E-03,3.785E-05,0
COSMOS 2251 DEB,1993-036AFA,2024-10-09T12:50:17.455200,14.54252164,0.0072408,73.9820,20.4927,345.7050,25.5266,0,U,34971,999,59930,7.7668E-04,3.379E-05,0
COSMOS 2251 DEB,1993-036AFB,2024-10-09T03:04:38.181216,14.60980322,0.0042083,73.9929,161.9095,63.9703,96.3686,0,U,34972,999,81348,5.8989E-03,2.9385E-04,0
COSMOS 2251 DEB,1993-036AFF,2024-10-08T09:08:41.818848,14.67367132,0.0054207,74.0617,62.9067,225.4889,165.2760,0,U,34976,999,81939,2.0839E-02,1.22484E-03,0
COSMOS 2251 DEB,1993-036AFG,2024-10-08T16:20:21.338592,15.14726094,0.0004357,74.0027,151.7954,145.9385,214.2089,0,U,34977,999,81521,4.9401E-02,9.8373E-03,0
COSMOS 2251 DEB,1993-036AFJ,2024-10-08T08:23:05.676000,14.69304839,0.0057531,74.0452,27.9069,220.9821,138.7021,0,U,34979,999,81875,2.0143E-02,1.24108E-03,0
COSMOS 2251 DEB,1993-036AFM,2024-10-09T10:02:40.673184,14.82631583,0.0018118,74.0123,40.2129,292.5754,67.3506,0,U,34989,999,81699,1.2512E-02,1.02582E-03,0
COSMOS 2251 DEB,1993-036AFN,2024-10-07T10:20:23.442432,14.40386564,0.0014721,74.0478,329.8575,145.3297,214.8821,0,U,34990,999,81131,1.8707E-03,5.925E-05,0
COSMOS 2251 DEB,1993-036AFV,2024-10-07T14:20:06.125568,14.38482820,0.0106644,73.8902,39.0445,101.9145,259.3989,0,U,34997,999,80689,6.9658E-03,2.278E-04,0
COSMOS 2251 DEB,1993-036AFW,2024-10-09T08:53:40.485408,14.46174193,0.0019977,74.0121,244.8940,137.2123,18.1279,0,U,34998,999,81205,3.1933E-03,1.1438E-04,0
COSMOS 2251 DEB,1993-036AFY,2024-10-08T06:52:58.261152,14.85347768,0.0041842,74.0316,10.2700,199.9904,159.9639,0,U,35000,999,82027,4.1116E-02,3.78931E-03,0
COSMOS 2251 DEB,1993-036AFZ,2024-10-09T11:27:09.558144,14.44707245,0.0080348,74.0217,192.4419,76.5630,284.4467,0,U,35012,999,81360,7.5188E-04,2.686E-05,0
COSMOS 2251 DEB,1993-036AGB,2024-10-07T09:26:50.864064,14.62053182,0.000864,74.0035,160.8178,74.4113,285.8006,0,U,35014,999,65001,7.4615E-03,3.7663E-04,0
COSMOS 2251 DEB,1993-036AGC,2024-10-08T20:42:34.401888,14.42195858,0.0083343,73.9503,319.8001,285.3233,248.9359,0,U,35015,999,59231,3.7949E-03,1.3028E-04,0
COSMOS 2251 DEB,1993-036AGD,2024-10-08T05:31:19.548768,14.33246026,0.0116847,73.9342,7.9271,16.1195,10.2192,0,U,35016,999,80610,5.0006E-03,1.4846E-04,0
COSMOS 2251 DEB,1993-036AGF,2024-10-08T18:42:57.132288,13.64762653,0.0355861,73.9776,96.8845,93.5091,270.6788,0,U,35018,999,77314,1.336E-02,1.6589E-04,0
COSMOS 2251 DEB,1993-036AGH,2024-10-08T17:54:18.676800,14.61445318,0.0092551,74.0489,301.8657,168.5067,191.8244,0,U,35020,999,82515,1.1005E-03,5.767E-05,0
COSMOS 2251 DEB,1993-036AGK,2024-10-08T16:15:36.546048,14.57523301,0.0050148,74.0276,62.4074,7.5936,352.5976,0,U,35022,999,52869,4.1694E-03,1.9314E-04,0
COSMOS 2251 DEB,1993-036AGL,2024-10-08T10:42:09.259200,14.77132941,0.0044204,74.0471,348.5818,183.1661,188.5580,0,U,35023,999,81886,2.4056E-02,1.77258E-03,0
COSMOS 2251 DEB,1993-036AGN,2024-10-07T11:23:02.292576,14.68679963,0.0091205,73.9408,185.6388,199.3055,160.4653,0,U,35025,999,82363,1.8479E-03,1.1444E-04,0
COSMOS 2251 DEB,1993-036AGP,2024-10-09T02:33:01.937952,14.53149054,0.0085346,74.0473,49.5997,272.3490,262.5474,0,U,35026,999,81901,3.5546E-04,1.513E-05,0
COSMOS 2251 DEB,1993-036AGR,2024-10-09T13:27:53.153568,14.55889731,0.0085347,74.0417,5.0571,248.1939,173.8953,0,U,35028,999,82038,4.7757E-04,2.171E-05,0
COSMOS 2251 DEB,1993-036AGU,2024-10-08T19:55:55.076448,14.37457240,0.0018615,74.0401,330.8846,177.3760,182.7494,0,U,35031,999,59104,7.1311E-04,2.112E-05,0
COSMOS 2251 DEB,1993-036AGV,2024-10-09T05:37:06.079296,14.52603848,0.0073645,73.8523,111.0596,47.4384,70.4487,0,U,35032,999,81436,4.4706E-03,1.898E-04,0
COSMOS 2251 DEB,1993-036AGW,2024-10-08T05:27:22.559616,14.47070104,0.0012399,74.0271,264.5771,118.6245,241.6162,0,U,35033,999,59690,1.2267E-02,4.501E-04,0
COSMOS 2251 DEB,1993-036AHA,2024-10-06T20:32:49.892928,14.86464145,0.0028149,73.9924,317.2008,239.0337,120.8076,0,U,35037,999,82215,7.755E-03,6.9712E-04,0
COSMOS 2251 DEB,1993-036AHB,2024-10-06T21:17:05.282016,14.19819993,0.0118782,74.1082,95.8810,192.0707,238.3547,0,U,35038,999,79425,6.043E-03,1.3747E-04,0
COSMOS 2251 DEB,1993-036AHG,2024-10-08T16:36:35.326656,14.51086114,0.0146634,73.9687,156.4633,104.2389,257.5109,0,U,35043,999,61123,3.5879E-02,1.67107E-03,0
COSMOS 2251 DEB,1993-036AHJ,2024-10-08T20:22:54.440544,13.98821493,0.0184904,73.7184,91.0710,37.5445,323.8431,0,U,35045,999,78700,2.6594E-03,4.411E-05,0
COSMOS 2251 DEB,1993-036AHP,2024-10-09T11:31:16.838400,14.39937539,0.0017725,74.0368,318.6105,157.2383,202.9562,0,U,35060,999,81059,1.2143E-03,3.802E-05,0
COSMOS 2251 DEB,1993-036AHQ,2024-10-08T08:44:46.835808,14.62369960,0.0044844,74.0518,53.7049,277.8075,81.8002,0,U,35061,999,82270,1.3449E-02,6.9652E-04,0
COSMOS 2251 DEB,1993-036AHR,2024-10-08T01:08:59.563968,14.17204543,0.0140674,74.0844,142.6063,248.9701,109.6348,0,U,35062,999,79382,4.3557E-03,9.67E-05,0
COSMOS 2251 DEB,1993-036AHU,2024-10-09T05:45:07.693632,14.43358745,0.0018672,74.0214,274.8348,149.7364,210.4875,0,U,35065,999,81234,2.2786E-03,7.685E-05,0
COSMOS 2251 DEB,1993-036AHW,2024-09-10T04:13:48.837216,15.10077418,0.0040441,73.7383,163.4048,204.5225,155.4044,0,U,35067,999,81815,1.1379E-02,1.9387E-03,0
COSMOS 2251 DEB,1993-036AJA,2024-10-08T20:22:47.384256,14.90695678,0.0089919,73.9377,329.6914,329.8299,29.7719,0,U,35071,999,83283,2.4502E-03,2.6026E-04,0
COSMOS 2251 DEB,1993-036AJC,2024-10-09T06:06:42.183360,14.73493380,0.0020228,74.0109,107.5102,331.8622,28.1455,0,U,35073,999,81955,6.3263E-03,4.1459E-04,0
COSMOS 2251 DEB,1993-036AJF,2024-10-08T08:57:56.347776,14.90196174,0.0049733,73.9572,170.8204,130.3922,230.1616,0,U,35076,999,2760,2.1577E-02,2.20639E-03,0
COSMOS 2251 DEB,1993-036AJJ,2024-09-25T16:31:30.934272,14.72624072,0.0033182,74.0242,250.6984,78.1717,282.3174,0,U,35280,999,80891,9.9465E-03,6.4469E-04,0
COSMOS 2251 DEB,1993-036AJK,2024-10-07T16:33:52.942176,15.02176143,0.0015399,73.9867,32.5348,30.6877,329.5208,0,U,35281,999,81808,1.554E-02,2.11314E-03,0
COSMOS 2251 DEB,1993-036AJL,2024-10-08T08:06:14.994720,15.23019185,0.0033323,74.0891,151.6054,208.0038,151.9370,0,U,35282,999,81590,3.7406E-02,9.65907E-03,0
COSMOS 2251 DEB,1993-036AJN,2024-10-09T03:48:03.687264,14.37505824,0.0016045,74.0501,334.9662,166.1789,228.0522,0,U,35284,999,59351,7.6252E-04,2.261E-05,0
COSMOS 2251 DEB,1993-036AJR,2024-10-07T23:12:20.712960,14.35752046,0.0018132,74.0322,347.3848,196.0470,337.7334,0,U,35287,999,80708,6.1736E-04,1.762E-05,0
COSMOS 2251 DEB,1993-036AJS,2024-10-08T20:17:42.513216,14.57471620,0.0042832,73.9511,122.5386,94.1112,266.4949,0,U,35288,999,81595,3.971E-03,1.8285E-04,0
COSMOS 2251 DEB,1993-036AJU,2024-10-08T11:00:56.646144,14.63907669,0.0004276,74.0138,178.8345,42.8995,317.2505,0,U,35290,999,81623,8.8329E-03,4.6503E-04,0
COSMOS 2251 DEB,1993-036AKA,2024-10-08T09:25:31.270656,14.74057071,0.0004285,74.0409,163.2280,205.6230,154.4732,0,U,35432,999,81074,8.1389E-02,5.64485E-03,0
COSMOS 2251 DEB,1993-036AKB,2024-10-07T02:33:37.083744,14.33660632,0.0027463,74.0361,48.7146,212.6811,259.3281,0,U,35433,999,80392,1.776E-03,4.923E-05,0
COSMOS 2251 DEB,1993-036AKC,2024-10-08T16:47:42.183456,14.23336858,0.008752,74.0405,268.6069,82.4539,278.6538,0,U,35434,999,79993,6.324E-03,1.4918E-04,0
COSMOS 2251 DEB,1993-036AKD,2024-10-09T14:20:44.384352,14.62001771,0.0012568,74.0177,218.3852,51.6115,122.0102,0,U,35435,999,81229,6.3443E-03,3.1974E-04,0
COSMOS 2251 DEB,1993-036AKH,2024-10-09T01:37:05.505312,13.89222407,0.0250764,74.0193,148.9589,53.8269,98.2740,0,U,35439,999,77985,7.4235E-03,1.161E-04,0
COSMOS 2251 DEB,1993-036AKJ,2024-10-08T18:37:48.652320,14.64728846,0.0073976,74.0203,318.3959,209.5370,150.1610,0,U,35440,999,62460,4.1581E-03,2.3101E-04,0
COSMOS 2251 DEB,1993-036AKK,2024-10-09T13:57:22.834656,14.52114740,0.004556,74.1424,29.5440,40.4350,320.0183,0,U,35441,999,81259,4.8782E-03,2.0057E-04,0
